	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S15\WOW\S15_WOW-L-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S15\WOW\S15_WOW-L-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S15\WOW\S15_WOW-L-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S15\WOW\S15_WOW-L-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S15\WOW\S15_WOW-L-R_G_01.c3d
54	-2.446481	-3.241717	-2.930666	-2.190154	-2.731496
55	-2.526518	-3.362365	-3.057314	-2.322543	-2.865918
56	-2.590856	-3.465033	-3.174467	-2.442882	-2.991864
57	-2.640426	-3.547209	-3.276983	-2.545118	-3.104915
58	-2.679067	-3.609729	-3.361200	-2.626993	-3.203819
59	-2.709095	-3.655450	-3.426862	-2.690620	-3.288827
60	-2.730044	-3.687002	-3.476532	-2.740470	-3.359224
61	-2.741578	-3.706523	-3.514112	-2.780773	-3.413078
62	-2.744904	-3.715966	-3.543738	-2.814440	-3.450018
63	-2.741844	-3.716742	-3.569207	-2.843124	-3.472248
64	-2.733663	-3.709601	-3.593353	-2.867152	-3.482751
65	-2.720171	-3.694246	-3.617282	-2.885449	-3.483715
66	-2.699325	-3.669131	-3.640298	-2.896468	-3.476075
67	-2.667039	-3.632025	-3.660381	-2.898856	-3.459611
68	-2.618127	-3.580580	-3.674831	-2.891464	-3.432933
69	-2.548190	-3.512898	-3.680951	-2.872957	-3.394038
70	-2.455197	-3.427619	-3.676337	-2.841825	-3.340896
71	-2.339880	-3.323877	-3.658720	-2.796133	-3.271309
72	-2.205349	-3.201232	-3.625952	-2.733405	-3.183116
73	-2.056719	-3.060346	-3.576844	-2.651289	-3.074405
74	-1.899617	-2.903433	-3.511464	-2.548738	-2.943747
75	-1.738260	-2.733855	-3.430544	-2.426832	-2.790873
76	-1.574399	-2.554883	-3.334695	-2.288077	-2.617123
77	-1.407447	-2.367973	-3.224478	-2.135663	-2.425139
78	-1.234993	-2.171929	-3.100419	-1.972417	-2.218459
79	-1.053117	-1.964383	-2.962806	-1.800222	-2.000870
80	-0.857461	-1.743133	-2.811071	-1.619750	-1.775889
81	-0.644403	-1.507420	-2.643737	-1.430730	-1.545775
82	-0.411508	-1.258667	-2.459082	-1.232011	-1.311117
83	-0.158084	-0.999057	-2.255895	-1.021961	-1.071348
84	0.113902	-0.729975	-2.034607	-0.799439	-0.824800
85	0.400508	-0.452168	-1.797490	-0.564321	-0.568103
86	0.697683	-0.165653	-1.547518	-0.317880	-0.296901
87	1.002820	0.131105	-1.286387	-0.061975	-0.007588
88	1.315589	0.442439	-1.013059	0.202642	0.301168
89	1.637616	0.775271	-0.724885	0.477328	0.629584
90	1.972243	1.136440	-0.419187	0.766360	0.977634
91	2.323320	1.529113	-0.093403	1.076160	1.344731
92	2.693524	1.951272	0.254817	1.412727	1.729148
93	3.083318	2.397090	0.625859	1.777177	2.127212
94	3.490288	2.858065	1.017045	2.164045	2.533143
95	3.907135	3.323158	1.422719	2.562517	2.939352
96	4.320900	3.778677	1.835469	2.959619	3.337092
97	4.714576	4.208773	2.246984	3.342652	3.716465
98	5.071143	4.596635	2.647886	3.700204	4.066572
99	5.377238	4.925601	3.027130	4.022427	4.376302
100	5.624474	5.181148	3.372921	4.301146	4.635421
101	5.807791	5.353771	3.675358	4.529399	4.834814
