	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S15\WW\S15_WW-L-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S15\WW\S15_WW-L-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S15\WW\S15_WW-L-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S15\WW\S15_WW-L-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S15\WW\S15_WW-L-0_G_01.c3d
54	-5.845356	-5.980747	-6.142430	-5.996174	-4.392931
55	-5.847092	-6.173391	-6.218894	-6.079741	-4.522378
56	-5.832720	-6.304739	-6.285237	-6.149449	-4.626929
57	-5.799778	-6.393586	-6.341527	-6.203669	-4.712529
58	-5.753269	-6.455714	-6.387410	-6.242929	-4.786480
59	-5.700418	-6.500431	-6.421498	-6.269201	-4.854127
60	-5.646075	-6.531441	-6.441268	-6.285348	-4.918334
61	-5.592733	-6.549794	-6.445605	-6.293817	-4.980366
62	-5.541187	-6.557745	-6.437922	-6.296599	-5.040921
63	-5.490139	-6.558163	-6.424594	-6.296271	-5.100615
64	-5.437741	-6.553482	-6.409141	-6.296712	-5.160029
65	-5.382889	-6.546641	-6.390091	-6.302046	-5.219607
66	-5.324877	-6.540931	-6.364992	-6.314825	-5.279315
67	-5.262820	-6.538209	-6.334413	-6.334136	-5.338019
68	-5.196044	-6.536159	-6.302498	-6.356339	-5.393683
69	-5.124872	-6.528693	-6.273263	-6.377799	-5.444450
70	-5.051503	-6.510581	-6.246469	-6.395384	-5.488308
71	-4.979739	-6.480092	-6.220356	-6.405472	-5.522475
72	-4.913086	-6.437988	-6.195467	-6.404165	-5.542602
73	-4.853343	-6.386293	-6.174485	-6.387820	-5.541761
74	-4.801544	-6.327029	-6.159214	-6.354508	-5.513449
75	-4.759110	-6.260629	-6.148849	-6.304956	-5.456096
76	-4.726583	-6.186009	-6.140839	-6.240971	-5.374629
77	-4.701588	-6.101577	-6.129089	-6.164307	-5.278762
78	-4.677143	-6.005546	-6.104669	-6.076711	-5.177250
79	-4.644379	-5.896651	-6.061903	-5.979594	-5.073831
80	-4.597918	-5.775009	-6.000105	-5.872611	-4.968571
81	-4.537965	-5.642065	-5.920676	-5.753788	-4.860048
82	-4.467431	-5.499493	-5.825188	-5.622051	-4.746902
83	-4.386989	-5.347841	-5.715126	-5.478501	-4.627300
84	-4.293814	-5.186808	-5.591876	-5.324559	-4.498305
85	-4.185531	-5.016373	-5.456994	-5.160891	-4.356577
86	-4.061589	-4.837816	-5.312596	-4.987538	-4.200419
87	-3.921735	-4.653499	-5.160699	-4.803844	-4.030330
88	-3.765562	-4.465570	-5.002413	-4.608686	-3.847532
89	-3.593762	-4.275093	-4.837714	-4.399842	-3.653076
90	-3.407580	-4.081590	-4.665358	-4.174369	-3.447370
91	-3.207643	-3.883046	-4.482777	-3.929624	-3.230054
92	-2.993245	-3.676063	-4.287072	-3.664625	-3.000412
93	-2.762758	-3.457450	-4.076109	-3.380081	-2.756602
94	-2.515502	-3.225657	-3.848290	-3.077005	-2.496613
95	-2.253527	-2.979527	-3.602288	-2.755346	-2.219825
96	-1.979056	-2.717359	-3.337027	-2.414707	-1.926960
97	-1.690599	-2.436742	-3.052118	-2.055862	-1.619908
98	-1.383829	-2.136157	-2.748642	-1.682061	-1.300702
99	-1.056048	-1.817867	-2.429449	-1.297817	-0.969986
100	-0.709370	-1.487833	-2.098479	-0.907476	-0.628982
101	-0.350964	-1.151834	-1.760463	-0.515058	-0.281832
