	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S11\WOW\S11_WOW-L-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S11\WOW\S11_WOW-L-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S11\WOW\S11_WOW-L-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S11\WOW\S11_WOW-L-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S11\WOW\S11_WOW-L-R_G_01.c3d
54	-0.844784	-0.826886	-0.511377	1.138327	-1.528468
55	-0.939188	-0.819349	-0.433075	1.176476	-1.465654
56	-1.047112	-0.812230	-0.340573	1.202061	-1.395027
57	-1.162726	-0.801826	-0.236196	1.213476	-1.323372
58	-1.276862	-0.785462	-0.123188	1.209671	-1.256305
59	-1.380386	-0.762745	-0.005353	1.191121	-1.198334
60	-1.465855	-0.735228	0.113899	1.159284	-1.153240
61	-1.527336	-0.705052	0.232331	1.117455	-1.122633
62	-1.560942	-0.672668	0.347308	1.071593	-1.105070
63	-1.566998	-0.637488	0.454926	1.028934	-1.096550
64	-1.543696	-0.599748	0.551528	0.994742	-1.092181
65	-1.493680	-0.560060	0.634470	0.972201	-1.087772
66	-1.417801	-0.519594	0.701357	0.963180	-1.080279
67	-1.316133	-0.480505	0.750615	0.972762	-1.067865
68	-1.186224	-0.445144	0.782691	1.001104	-1.049437
69	-1.024632	-0.414493	0.800915	1.048545	-1.024291
70	-0.830283	-0.386227	0.809345	1.113948	-0.991665
71	-0.606513	-0.354802	0.817661	1.195441	-0.950133
72	-0.359258	-0.314359	0.831567	1.291558	-0.897961
73	-0.094485	-0.259980	0.857215	1.401930	-0.834011
74	0.183594	-0.186864	0.898533	1.526799	-0.758030
75	0.473248	-0.090627	0.958423	1.665904	-0.670102
76	0.774068	0.031515	1.040006	1.818486	-0.570082
77	1.085402	0.180568	1.146647	1.984498	-0.457625
78	1.406341	0.356185	1.281515	2.165129	-0.331444
79	1.736638	0.556767	1.447581	2.361335	-0.189273
80	2.076319	0.780161	1.648397	2.571684	-0.029251
81	2.425317	1.024602	1.887571	2.792416	0.148602
82	2.784409	1.288864	2.166933	3.019771	0.342307
83	3.154890	1.571934	2.485327	3.251647	0.549944
84	3.536608	1.871727	2.840188	3.487569	0.770985
85	3.928727	2.185301	3.229185	3.728682	1.006061
86	4.331645	2.511011	3.651135	3.978055	1.255764
87	4.747025	2.848927	4.105878	4.240260	1.520523
88	5.177765	3.199481	4.592616	4.519957	1.801277
89	5.627318	3.562851	5.107869	4.820358	2.099044
90	6.097049	3.938697	5.644821	5.142166	2.413935
91	6.584345	4.325808	6.194494	5.483016	2.746317
92	7.082659	4.721045	6.747499	5.838391	3.097325
93	7.582210	5.119713	7.294328	6.204244	3.467688
94	8.072422	5.516045	7.825053	6.577946	3.857150
95	8.543704	5.903325	8.328953	6.955640	4.264441
96	8.987134	6.273966	8.795574	7.329933	4.687760
97	9.394631	6.620460	9.217851	7.691972	5.123137
98	9.760863	6.937235	9.592959	8.031119	5.562469
99	10.083259	7.221350	9.920444	8.340167	5.993805
100	10.361935	7.471613	10.198344	8.613400	6.403136
101	10.592845	7.686825	10.423409	8.844728	6.775943
