	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S04\WOW\S04_WOW-L-nR_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S04\WOW\S04_WOW-L-nR_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S04\WOW\S04_WOW-L-nR_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S04\WOW\S04_WOW-L-nR_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S04\WOW\S04_WOW-L-nR_G_01.c3d
54	-0.270173	-0.012178	-0.344760	-0.527039	-0.409409
55	-0.239129	-0.029031	-0.356153	-0.463113	-0.342283
56	-0.196123	-0.045093	-0.357805	-0.419798	-0.300142
57	-0.135911	-0.051679	-0.347743	-0.384716	-0.273186
58	-0.056159	-0.044309	-0.324712	-0.347968	-0.248414
59	0.043709	-0.021076	-0.288169	-0.303142	-0.216665
60	0.162712	0.017616	-0.237283	-0.245739	-0.173954
61	0.296963	0.069131	-0.171021	-0.172644	-0.119201
62	0.440847	0.129526	-0.089312	-0.082503	-0.053228
63	0.590132	0.194292	0.006726	0.024469	0.021571
64	0.742677	0.260180	0.115102	0.147875	0.101885
65	0.897114	0.325905	0.233126	0.287435	0.184343
66	1.052423	0.391046	0.357852	0.440982	0.266948
67	1.207148	0.454942	0.486688	0.603509	0.349819
68	1.359303	0.516844	0.617340	0.769566	0.433814
69	1.507927	0.576862	0.747959	0.935351	0.519329
70	1.653904	0.636640	0.877523	1.099343	0.607032
71	1.798497	0.698134	1.006008	1.261509	0.698462
72	1.943150	0.762558	1.134583	1.422447	0.795640
73	2.089525	0.830447	1.265373	1.583254	0.900116
74	2.238509	0.901687	1.400446	1.745811	1.011941
75	2.390358	0.975763	1.541570	1.912255	1.130038
76	2.545703	1.052292	1.689812	2.084415	1.253212
77	2.705999	1.131259	1.845539	2.263239	1.380780
78	2.873046	1.213459	2.008626	2.448324	1.512054
79	3.049026	1.301732	2.178895	2.638289	1.646072
80	3.237141	1.401813	2.355884	2.832042	1.782266
81	3.441728	1.520875	2.539424	3.029733	1.921101
82	3.667703	1.664757	2.730351	3.232886	2.064347
83	3.920747	1.836253	2.930768	3.443331	2.214793
84	4.206727	2.035805	3.143498	3.663311	2.376373
85	4.529866	2.263394	3.372101	3.896828	2.554666
86	4.890971	2.518629	3.621722	4.149547	2.756484
87	5.286474	2.800302	3.898682	4.427343	2.989157
88	5.709785	3.106457	4.209319	4.734674	3.259215
89	6.152828	3.434658	4.558623	5.074071	3.571097
90	6.606863	3.781946	4.947890	5.447295	3.926587
91	7.062525	4.144909	5.372603	5.855008	4.324627
92	7.509708	4.519427	5.822523	6.295696	4.761213
93	7.938584	4.899367	6.284501	6.764079	5.229954
94	8.342255	5.276222	6.745706	7.250773	5.721916
95	8.719139	5.640842	7.195325	7.743732	6.225281
96	9.072725	5.984917	7.626310	8.230787	6.726355
97	9.409708	6.303098	8.036529	8.700856	7.211045
98	9.738076	6.594703	8.429341	9.145850	7.666501
99	10.064934	6.864891	8.811898	9.562156	8.082717
100	10.394647	7.124061	9.192555	9.952035	8.454318
101	10.727826	7.383836	9.579205	10.322549	8.781379
