	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S05\WW\S05_WW-L-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S05\WW\S05_WW-L-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S05\WW\S05_WW-L-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S05\WW\S05_WW-L-0_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S05\WW\S05_WW-L-0_G_01.c3d
54	-4.386394	-7.248235	-5.337950	-5.253701	-5.863584
55	-4.355742	-7.252596	-5.348050	-5.300786	-5.888693
56	-4.326877	-7.256362	-5.344976	-5.323983	-5.910226
57	-4.297689	-7.257557	-5.334188	-5.324840	-5.924974
58	-4.265709	-7.252789	-5.318615	-5.307230	-5.931623
59	-4.228639	-7.238458	-5.297753	-5.274426	-5.928596
60	-4.185833	-7.212511	-5.271337	-5.230356	-5.914653
61	-4.139585	-7.173611	-5.239295	-5.180433	-5.888957
62	-4.092466	-7.120004	-5.200079	-5.130013	-5.850504
63	-4.044611	-7.050065	-5.151820	-5.081925	-5.798378
64	-3.993839	-6.963304	-5.094177	-5.035055	-5.732014
65	-3.937699	-6.860687	-5.026505	-4.984572	-5.651356
66	-3.874227	-6.744924	-4.947109	-4.924076	-5.556856
67	-3.802143	-6.621164	-4.853675	-4.849070	-5.449025
68	-3.720369	-6.495647	-4.745305	-4.758086	-5.328706
69	-3.628524	-6.373386	-4.622225	-4.651999	-5.197650
70	-3.527297	-6.250236	-4.485357	-4.532139	-5.058538
71	-3.418174	-6.122593	-4.335934	-4.399699	-4.914118
72	-3.304226	-5.983348	-4.175460	-4.255500	-4.767797
73	-3.189487	-5.825938	-4.005194	-4.100090	-4.621589
74	-3.076323	-5.644578	-3.825040	-3.933896	-4.473350
75	-2.963556	-5.435183	-3.632730	-3.757353	-4.316517
76	-2.848558	-5.196668	-3.425799	-3.571414	-4.142283
77	-2.729409	-4.929891	-3.203606	-3.377293	-3.942470
78	-2.605509	-4.641187	-2.967817	-3.176126	-3.711412
79	-2.476617	-4.336640	-2.721596	-2.969963	-3.447365
80	-2.341080	-4.022535	-2.468180	-2.761807	-3.152024
81	-2.194770	-3.704566	-2.208827	-2.555395	-2.826060
82	-2.030759	-3.385747	-1.941331	-2.353938	-2.468530
83	-1.841571	-3.065480	-1.659520	-2.158727	-2.081892
84	-1.621471	-2.740784	-1.355966	-1.966275	-1.673670
85	-1.367434	-2.407837	-1.024277	-1.768566	-1.252515
86	-1.080697	-2.063249	-0.660115	-1.557251	-0.826871
87	-0.766615	-1.704194	-0.262546	-1.326075	-0.405098
88	-0.431917	-1.328696	0.164243	-1.069548	0.007065
89	-0.080754	-0.935052	0.610526	-0.782708	0.407568
90	0.285369	-0.522560	1.065812	-0.463654	0.795646
91	0.666231	-0.092439	1.522423	-0.116324	1.172117
92	1.061963	0.354439	1.975908	0.250857	1.541976
93	1.473809	0.820477	2.425888	0.628488	1.913979
94	1.904150	1.309235	2.873508	1.008260	2.296890
95	2.355694	1.822270	3.317915	1.382447	2.697305
96	2.829324	2.358149	3.756609	1.747027	3.117869
97	3.318766	2.911409	4.187286	2.107954	3.555918
98	3.808655	3.470395	4.605066	2.475184	4.002039
99	4.279885	4.017897	5.000966	2.850583	4.440451
100	4.714707	4.535410	5.365231	3.225068	4.853977
101	5.096553	5.007586	5.689554	3.583175	5.230496
