	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S05\WOW\S05_WOW-L-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S05\WOW\S05_WOW-L-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S05\WOW\S05_WOW-L-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S05\WOW\S05_WOW-L-R_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S05\WOW\S05_WOW-L-R_G_01.c3d
53	-4.403346	-3.273652	-3.780803	-4.190879	-3.510047
54	-4.502273	-3.289896	-3.815709	-4.264244	-3.562415
55	-4.569321	-3.339170	-3.906550	-4.337046	-3.652090
56	-4.596164	-3.387726	-4.018790	-4.392478	-3.750870
57	-4.585274	-3.413177	-4.117018	-4.426237	-3.837975
58	-4.545040	-3.411217	-4.181074	-4.438495	-3.904139
59	-4.486574	-3.387126	-4.208221	-4.430367	-3.946463
60	-4.419924	-3.346541	-4.204851	-4.404552	-3.965333
61	-4.351693	-3.292075	-4.178864	-4.363715	-3.962569
62	-4.284873	-3.225485	-4.135632	-4.309631	-3.939864
63	-4.218310	-3.148236	-4.078307	-4.242901	-3.899668
64	-4.146694	-3.060382	-4.009472	-4.162994	-3.845399
65	-4.063468	-2.962090	-3.928013	-4.070007	-3.779972
66	-3.963834	-2.854758	-3.830889	-3.965430	-3.704822
67	-3.845214	-2.741107	-3.716195	-3.851255	-3.619623
68	-3.706154	-2.625429	-3.583179	-3.728621	-3.522823
69	-3.545022	-2.512335	-3.431550	-3.597590	-3.412930
70	-3.359672	-2.404798	-3.261642	-3.457630	-3.288686
71	-3.147419	-2.304017	-3.075032	-3.307577	-3.149416
72	-2.904628	-2.211015	-2.874052	-3.145396	-2.995523
73	-2.627815	-2.125939	-2.659879	-2.968264	-2.827562
74	-2.315840	-2.046216	-2.430483	-2.773246	-2.645613
75	-1.970761	-1.965875	-2.181783	-2.558038	-2.449537
76	-1.597277	-1.877224	-1.910844	-2.321184	-2.238962
77	-1.202335	-1.773785	-1.618500	-2.062838	-2.013944
78	-0.794717	-1.651879	-1.308176	-1.785242	-1.775845
79	-0.382816	-1.509889	-0.983087	-1.492383	-1.527315
80	0.026543	-1.346532	-0.645311	-1.189219	-1.270735
81	0.428520	-1.160417	-0.296225	-0.880825	-1.006003
82	0.821371	-0.949918	0.063253	-0.570125	-0.730505
83	1.205742	-0.712893	0.432196	-0.256495	-0.440593
84	1.583285	-0.447600	0.809888	0.062525	-0.133385
85	1.956768	-0.153551	1.196266	0.388893	0.191432
86	2.330046	0.169552	1.592627	0.723434	0.530451
87	2.707357	0.521484	2.001076	1.064574	0.878132
88	3.092060	0.899312	2.423094	1.409198	1.230067
89	3.486763	1.296506	2.858681	1.755400	1.584687
90	3.893316	1.705129	3.306545	2.104444	1.943773
91	4.311888	2.119049	3.764548	2.460074	2.312549
92	4.738414	2.534953	4.229515	2.826663	2.697031
93	5.165138	2.951194	4.698421	3.207539	3.098366
94	5.584339	3.366042	5.167577	3.602915	3.510370
95	5.989417	3.775623	5.630000	4.008445	3.922164
96	6.373453	4.172296	6.073708	4.414756	4.322792
97	6.726478	4.544735	6.483908	4.809343	4.703462
98	7.037642	4.880882	6.847336	5.178436	5.056918
99	7.297793	5.170605	7.155739	5.507497	5.375009
100	7.500525	5.406402	7.405508	5.780813	5.647917
101	7.639888	5.582872	7.594810	5.982856	5.864723
