	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S02\WOW\S02_WOW-L-nR_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S02\WOW\S02_WOW-L-nR_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S02\WOW\S02_WOW-L-nR_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S02\WOW\S02_WOW-L-nR_G_01.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new processing\S02\WOW\S02_WOW-L-nR_G_01.c3d
54	-1.182158	-1.667021	-2.451591	-1.739146	-1.622999
55	-1.154596	-1.632823	-2.457307	-1.695878	-1.579850
56	-1.128858	-1.589233	-2.455402	-1.649197	-1.531244
57	-1.108526	-1.539220	-2.442183	-1.602053	-1.480493
58	-1.094112	-1.484221	-2.414339	-1.555305	-1.428575
59	-1.084058	-1.422397	-2.371326	-1.509270	-1.373116
60	-1.075475	-1.349854	-2.314677	-1.463389	-1.310002
61	-1.064711	-1.262526	-2.246703	-1.416674	-1.236384
62	-1.050359	-1.160056	-2.168433	-1.368474	-1.151951
63	-1.033291	-1.047182	-2.079314	-1.319020	-1.057992
64	-1.013609	-0.929113	-1.978807	-1.269032	-0.955947
65	-0.990360	-0.808540	-1.868628	-1.218218	-0.846498
66	-0.963513	-0.686609	-1.753231	-1.164845	-0.729446
67	-0.934001	-0.564972	-1.637516	-1.106515	-0.603992
68	-0.900387	-0.445405	-1.524253	-1.040012	-0.469175
69	-0.857174	-0.328291	-1.412731	-0.960272	-0.324305
70	-0.797092	-0.212200	-1.299361	-0.861626	-0.170037
71	-0.713592	-0.095317	-1.180266	-0.740021	-0.008968
72	-0.601968	0.022323	-1.052482	-0.593549	0.155462
73	-0.459662	0.140255	-0.913685	-0.422137	0.320622
74	-0.287569	0.260719	-0.763244	-0.227839	0.485634
75	-0.091384	0.388280	-0.603184	-0.015001	0.651665
76	0.121201	0.527600	-0.436321	0.210485	0.821073
77	0.344385	0.682529	-0.264532	0.442993	0.996554
78	0.576182	0.855895	-0.088580	0.679011	1.180830
79	0.818613	1.049097	0.091546	0.918331	1.376604
80	1.076352	1.262734	0.275764	1.163932	1.587538
81	1.355323	1.498922	0.464943	1.420412	1.818578
82	1.661050	1.761423	0.663691	1.690630	2.073707
83	1.996039	2.053804	0.880541	1.974788	2.354021
84	2.359139	2.377835	1.124705	2.272463	2.659168
85	2.746531	2.731222	1.401876	2.583755	2.988544
86	3.152090	3.108291	1.712560	2.909772	3.341803
87	3.568538	3.502343	2.053675	3.251036	3.718638
88	3.990360	3.906359	2.420935	3.605608	4.116150
89	4.415011	4.313938	2.810481	3.970628	4.527023
90	4.841653	4.718897	3.217543	4.343954	4.942538
91	5.269449	5.114864	3.636295	4.724059	5.356041
92	5.696223	5.496200	4.061382	5.110283	5.762208
93	6.118961	5.859801	4.487414	5.503357	6.155696
94	6.534478	6.205798	4.909306	5.904560	6.533513
95	6.940845	6.536144	5.323661	6.314516	6.896155
96	7.339238	6.852804	5.729479	6.732458	7.245676
97	7.732338	7.157115	6.128411	7.156212	7.584710
98	8.121288	7.450272	6.523711	7.583052	7.917812
99	8.503300	7.732743	6.917876	8.009354	8.250639
100	8.871033	8.002205	7.308620	8.428200	8.585159
101	9.213098	8.252454	7.686243	8.829041	8.916540
