	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new_processing\S12\WOW\S12_WOW-N-nR_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new_processing\S12\WOW\S12_WOW-N-nR_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new_processing\S12\WOW\S12_WOW-N-nR_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new_processing\S12\WOW\S12_WOW-N-nR_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new_processing\S12\WOW\S12_WOW-N-nR_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new_processing\S12\WOW\S12_WOW-N-nR_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new_processing\S12\WOW\S12_WOW-N-nR_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new_processing\S12\WOW\S12_WOW-N-nR_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new_processing\S12\WOW\S12_WOW-N-nR_G_02.c3d	Z:\Projects\CMB_innosuisse_shoe_oa\project_only\Multi-segment foot marker set project\Data\V3D_new_processing\S12\WOW\S12_WOW-N-nR_G_02.c3d
	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_HFSHK_Angle	Right_MLAA_Angle	Right_MLAA_Angle	Right_MLAA_Angle	Right_MLAA_Angle	Right_MLAA_Angle
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	DERIVED	DERIVED	DERIVED	DERIVED	DERIVED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	PROCESSED	PROCESSED	PROCESSED	PROCESSED	PROCESSED
ITEM	Y	Y	Y	Y	Y	X	X	X	X	X
20	-3.583306	-2.918500	-3.683175	-3.784059	-2.493468	165.61581	165.92224	165.59196	165.36440	165.86380
21	-3.530353	-2.937077	-3.611086	-3.841991	-2.466481	165.54111	165.84714	165.47194	165.22565	165.68541
22	-3.488137	-2.971339	-3.565188	-3.923001	-2.469687	165.43756	165.74454	165.33273	165.10461	165.50377
23	-3.458506	-3.020046	-3.544162	-4.018881	-2.501322	165.31020	165.61884	165.19092	165.00600	165.32701
24	-3.443860	-3.080809	-3.541723	-4.121697	-2.555343	165.16782	165.47859	165.05511	164.93208	165.15997
25	-3.445196	-3.151905	-3.551776	-4.226320	-2.624579	165.02135	165.33630	164.92647	164.88190	165.00662
26	-3.460249	-3.231236	-3.571373	-4.330028	-2.703431	164.87910	165.20505	164.80299	164.85173	164.86888
27	-3.483050	-3.314611	-3.597183	-4.429930	-2.789022	164.74336	165.09242	164.68242	164.83476	164.74704
28	-3.507127	-3.395996	-3.624208	-4.521629	-2.878327	164.61176	164.99976	164.56429	164.82260	164.64174
29	-3.528791	-3.469426	-3.649038	-4.599790	-2.965999	164.48109	164.92593	164.45097	164.80934	164.55463
30	-3.546173	-3.531643	-3.671797	-4.660526	-3.046626	164.35049	164.86964	164.34828	164.79352	164.48529
31	-3.557861	-3.581210	-3.692960	-4.702958	-3.117362	164.22281	164.83090	164.26343	164.77727	164.43002
32	-3.564103	-3.617103	-3.712087	-4.728776	-3.176318	164.10460	164.81160	164.20139	164.76366	164.38184
33	-3.567497	-3.640747	-3.729246	-4.742006	-3.221316	164.00323	164.81461	164.16164	164.75510	164.33324
34	-3.569995	-3.655862	-3.744714	-4.748694	-3.251798	163.92310	164.84113	164.13814	164.75261	164.28119
35	-3.570234	-3.666980	-3.757232	-4.756328	-3.270797	163.86365	164.88931	164.12364	164.75471	164.22902
36	-3.565763	-3.679074	-3.764152	-4.772532	-3.282973	163.81917	164.95203	164.11462	164.75745	164.18289
37	-3.556652	-3.698452	-3.765068	-4.803840	-3.292311	163.78166	165.01721	164.11166	164.75591	164.14691
38	-3.544991	-3.731872	-3.762566	-4.855172	-3.303536	163.74640	165.07478	164.11497	164.74643	164.12009
39	-3.532882	-3.783443	-3.758768	-4.927150	-3.321765	163.71370	165.12184	164.12154	164.72716	164.09778
40	-3.522249	-3.852854	-3.752505	-5.014134	-3.349739	163.68536	165.16011	164.12540	164.69781	164.07347
41	-3.513515	-3.936544	-3.739578	-5.105676	-3.385377	163.66135	165.19052	164.11955	164.65897	164.03842
42	-3.504444	-4.026861	-3.714864	-5.188008	-3.420959	163.63850	165.21060	164.09576	164.61232	163.98508
43	-3.490460	-4.109243	-3.671535	-5.248071	-3.443463	163.61029	165.21555	164.04556	164.56137	163.91217
44	-3.465103	-4.167383	-3.600995	-5.278457	-3.436632	163.56898	165.20238	163.96707	164.50963	163.82373
45	-3.420593	-4.189981	-3.495240	-5.279929	-3.387089	163.50793	165.17130	163.86726	164.46135	163.72639
46	-3.348355	-4.171552	-3.352430	-5.262702	-3.290178	163.42628	165.12531	163.75661	164.42145	163.62794
47	-3.242162	-4.115867	-3.183781	-5.243818	-3.156572	163.33148	165.07210	163.64650	164.39391	163.53511
48	-3.105946	-4.041150	-3.016570	-5.244770	-3.011775	163.23515	165.02190	163.54881	164.38098	163.45448
49	-2.957968	-3.974581	-2.888526	-5.291800	-2.885751	163.14905	164.98480	163.47644	164.38171	163.39413
50	-2.826015	-3.938872	-2.834880	-5.409058	-2.803251	163.08362	164.96976	163.44128	164.38718	163.36414
51	-2.740470	-3.950383	-2.874378	-5.605783	-2.781589	163.04663	164.98233	163.44479	164.37335	163.36894
52	-2.726939	-4.023432	-3.000221	-5.870379	-2.828466	163.03957	165.01730	163.46248	164.30678	163.39262
53	-2.796240	-4.165850	-3.180961	-6.176007	-2.933871	163.04901	165.04662	163.44962	164.16588	163.40019
54	-2.936337	-4.369830	-3.376370	-6.494973	-3.073111	163.04175	165.02602	163.36160	163.96548	163.36026
55	-3.117054	-4.611524	-3.558236	-6.808473	-3.223182	162.97707	164.92354	163.17226	163.75726	163.25673
56	-3.309669	-4.866173	-3.715429	-7.106453	-3.370170	162.82880	164.73788	162.90298	163.58997	163.09843
57	-3.498741	-5.118570	-3.846794	-7.383098	-3.505524	162.60583	164.50302	162.62692	163.46884	162.92799
58	-3.679314	-5.362359	-3.954833	-7.633910	-3.622430	162.36128	164.27388	162.41853	163.36830	162.78929
59	-3.851673	-5.594910	-4.041427	-7.854774	-3.715098	162.16129	164.07726	162.29741	163.26845	162.68434
60	-4.018184	-5.813613	-4.105243	-8.044028	-3.778880	162.03372	163.89871	162.23192	163.17458	162.59027
61	-4.179908	-6.015102	-4.144438	-8.205224	-3.813369	161.96135	163.72490	162.20091	163.10786	162.50247
62	-4.335447	-6.197442	-4.161105	-8.342900	-3.826821	161.92307	163.56682	162.20764	163.08052	162.43857
63	-4.483894	-6.363554	-4.159822	-8.458281	-3.831442	161.91350	163.44614	162.24982	163.08473	162.41380
64	-4.623960	-6.516774	-4.145056	-8.551763	-3.835073	161.93106	163.37363	162.30807	163.10092	162.42215
65	-4.750659	-6.654777	-4.122824	-8.625606	-3.839748	161.96553	163.33849	162.35573	163.11279	162.44023
66	-4.857537	-6.770942	-4.099859	-8.682128	-3.844034	161.99826	163.31754	162.37546	163.11357	162.44720
67	-4.939953	-6.859725	-4.080116	-8.721744	-3.845335	162.01300	163.29225	162.36562	163.10272	162.43530
68	-4.996389	-6.919490	-4.063318	-8.744589	-3.840553	162.00456	163.25540	162.33437	163.08244	162.40744
69	-5.028691	-6.952669	-4.046485	-8.751987	-3.826437	161.97726	163.20784	162.29208	163.05479	162.37155
70	-5.040924	-6.964795	-4.025703	-8.744991	-3.800349	161.93932	163.15367	162.24637	163.02136	162.33545
71	-5.036627	-6.962284	-3.996575	-8.723878	-3.760919	161.89722	163.09563	162.20169	162.98245	162.30394
72	-5.018437	-6.949776	-3.955901	-8.689142	-3.707955	161.85632	163.03487	162.15987	162.93637	162.27831
73	-4.988770	-6.929904	-3.902585	-8.640635	-3.641823	161.82043	162.97157	162.12001	162.88063	162.25661
74	-4.949082	-6.904821	-3.836875	-8.576600	-3.563022	161.79095	162.90639	162.07968	162.81354	162.23457
75	-4.898890	-6.876035	-3.759562	-8.494753	-3.472668	161.76756	162.84026	162.03587	162.73709	162.20686
76	-4.836299	-6.842423	-3.670524	-8.393889	-3.373141	161.74883	162.77336	161.98688	162.65546	162.17039
77	-4.759699	-6.800550	-3.569082	-8.273987	-3.267149	161.73235	162.70474	161.93250	162.57225	162.12373
78	-4.670209	-6.746795	-3.454098	-8.134738	-3.155475	161.71490	162.63127	161.87416	162.48785	162.06787
79	-4.570957	-6.678227	-3.323059	-7.975060	-3.035418	161.69315	162.54970	161.81361	162.40140	162.00526
80	-4.464768	-6.593415	-3.173482	-7.794695	-2.901528	161.66388	162.45862	161.75168	162.31149	161.93964
81	-4.352979	-6.492256	-3.005047	-7.594411	-2.747819	161.62483	162.36046	161.68942	162.21692	161.87373
82	-4.235312	-6.373760	-2.818643	-7.374916	-2.570732	161.57542	162.26038	161.62808	162.11717	161.80872
83	-4.110433	-6.236449	-2.614691	-7.136590	-2.370744	161.51733	162.16264	161.56874	162.01271	161.74373
84	-3.976458	-6.080172	-2.394242	-6.880310	-2.152194	161.45358	162.06851	161.51144	161.90530	161.67763
85	-3.830986	-5.906062	-2.160630	-6.607879	-1.921515	161.38635	161.97697	161.45581	161.79878	161.60928
86	-3.672504	-5.715320	-1.919402	-6.322233	-1.685051	161.31787	161.88651	161.40208	161.69879	161.53943
87	-3.501090	-5.508924	-1.675704	-6.027536	-1.447872	161.25063	161.79590	161.35229	161.61197	161.47168
88	-3.318210	-5.289647	-1.432158	-5.728468	-1.213631	161.18825	161.70522	161.31129	161.54399	161.41252
89	-3.127318	-5.063240	-1.189414	-5.429037	-0.984570	161.13472	161.61684	161.28455	161.49808	161.36807
90	-2.932722	-4.836354	-0.947325	-5.131527	-0.760565	161.09482	161.53664	161.27594	161.47522	161.34189
91	-2.737120	-4.613547	-0.703832	-4.835872	-0.539499	161.07341	161.47429	161.28821	161.47687	161.33464
92	-2.540441	-4.396601	-0.456038	-4.539379	-0.318742	161.07655	161.44064	161.32253	161.50615	161.34563
93	-2.340934	-4.184482	-0.203135	-4.236993	-0.097793	161.11006	161.44444	161.37996	161.56796	161.37550
94	-2.137083	-3.973269	0.052081	-3.922703	0.121103	161.17909	161.49039	161.46190	161.66719	161.42784
95	-1.928187	-3.758149	0.304940	-3.591478	0.333782	161.28625	161.57973	161.57007	161.80655	161.50587
96	-1.713608	-3.536203	0.550527	-3.239594	0.534219	161.43030	161.71062	161.70277	161.98505	161.61118
97	-1.491998	-3.306031	0.783806	-2.863413	0.716447	161.60519	161.87805	161.85516	162.19725	161.74188
98	-1.262331	-3.065960	1.000669	-2.459443	0.877875	161.80217	162.07274	162.01988	162.43318	161.89359
99	-1.024571	-2.813718	1.200154	-2.026844	1.022324	162.01100	162.28242	162.19000	162.68040	162.06029
100	-0.779195	-2.547616	1.385859	-1.571254	1.160566	162.22305	162.49577	162.36089	162.92705	162.23695
101	-0.527821	-2.266939	1.563005	-1.106422	1.306073	162.43225	162.70436	162.53024	163.16371	162.41908
